ENTREZID,SYMBOL,GENENAME,T_20171006MN1_B06P1_Run1,T_20171006MN1_C05P1_Run1,T_20171006MN1_C06P1_Run1,T_20171006MN1_D07P1_Run1,T_20171006MN1_F04P1_Run1,T_20171006MN1_F05P1_Run1,T_20171006MN1_G05P1_Run1,T_20171006MN1_G06P1_Run1,T_20171006MN1_H04P1_Run1,T_20171006MN1_H05P1_Run1
64802,NMNAT1,nicotinamide nucleotide adenylyltransferase 1,823.2713565,1172.226121,1558.306576,816.6535895,1217.260484,745.8113188,954.0820556,868.1531552,620.6971787,1156.245799
116362,RBP7,retinol binding protein 7,28.76057141,3.176764556,3.598860452,13.47366142,19.24753041,102.2826952,43.79393042,62.35736949,45.59623825,28.63766686
10277,UBE4B,ubiquitination factor E4B,2094.488613,1807.579032,2447.225108,1726.874272,1942.834054,1878.592168,2116.185281,1502.812605,1856.208151,1995.687409
23095,KIF1B,kinesin family member 1B,3756.130626,4371.228029,4856.662181,3423.807075,4105.556562,3902.937176,4460.724627,3379.076567,4387.534796,3293.331689
100287506,NA,NA,4.314085711,4.765146834,0,8.982440948,2.333033989,11.9329811,0,6.235736949,5.88338558,3.579708357
5226,PGD,phosphogluconate dehydrogenase,3073.786069,4294.98568,1955.980656,2106.382402,2686.488638,2311.58891,3888.275394,2539.330658,3607.986207,1596.549927
378708,CENPS,centromere protein S,243.0268284,262.0830759,152.9515692,139.2278347,175.5608077,167.9140912,286.2246167,142.7290902,160.3222571,166.4564386
1325,CORT,cortistatin,8.628171422,0,1.799430226,11.97658793,6.999101967,9.375913722,0,6.235736949,1.470846395,1.789854179
1676,DFFA,DNA fragmentation factor subunit alpha,688.8156852,784.6608454,572.2188119,696.1391735,769.9012163,945.2625744,879.0067463,814.1101017,785.4319749,794.6952553
5195,PEX14,peroxisomal biogenesis factor 14,420.6233568,381.2117467,433.6626845,427.4144818,503.3520831,413.3925596,439.5033731,491.2374997,558.9216301,504.7388784
54897,CASZ1,castor zinc finger 1,2784.742326,2666.893845,3490.894639,2741.890099,3755.018205,1412.353549,3550.436502,3153.897177,1664.998119,3803.44013
148345,C1orf127,chromosome 1 open reading frame 127,2.876057141,0,3.598860452,39.67244752,23.33033989,9.375913722,3.128137887,25.63580746,20.59184953,17.89854179
23435,TARDBP,TAR DNA binding protein,2878.933198,2781.257369,2978.057024,2640.837639,3133.264647,2637.188823,2787.170857,2720.167029,2466.609404,2208.680056
10747,MASP2,mannan binding lectin serine peptidase 2,47.45494282,19.06058734,71.97720905,46.40927823,44.91090429,35.7989433,26.58917204,49.88589559,25.00438872,59.06518789
6723,SRM,spermidine synthase,996.5537992,819.6052555,160.1492901,700.6303939,403.6148801,1611.804804,985.3634344,829.3530142,1634.110345,307.8549187
5394,EXOSC10,exosome component 10,1701.187799,1818.697708,1524.117402,1693.938655,2004.659455,1708.973365,1961.342455,1639.305958,1572.334796,1696.781761
2475,MTOR,mechanistic target of rapamycin kinase,4248.655411,3804.175556,4493.177275,3622.169312,4571.580101,3847.534049,3892.9676,3634.741782,3268.22069,4313.54857
10218,ANGPTL7,angiopoietin like 7,22.28944284,27.00249873,7.197720905,14.22219817,26.24663237,52.84605916,0,13.85719322,14.70846395,8.949270893
29914,UBIAD1,UbiA prenyltransferase domain containing 1,510.5001425,449.5121847,538.0296376,437.8939962,475.9389337,635.0050657,520.8349582,652.6738007,625.1097179,558.4345037
57540,DISP3,dispatched RND transporter family member 3,14.3802857,7.94191139,3.598860452,11.22805118,5.832584972,5.966490551,15.64068944,12.4714739,2.94169279,0
26232,FBXO2,F-box protein 2,65.43029995,34.94441012,3.598860452,27.69585959,39.66157781,36.6512991,26.58917204,17.32149153,120.6094044,21.47825014
93611,FBXO44,F-box protein 44,197.7289284,84.18426074,34.1891743,179.648819,145.2313658,305.1433739,142.3302739,126.793318,297.1109718,198.6738138
26270,FBXO6,F-box protein 6,506.905071,825.9587846,142.1549879,250.7598098,289.8794731,377.5936163,1099.540467,265.3652502,1017.825705,311.4346271
10459,MAD2L2,mitotic arrest deficient 2 like 2,365.9782711,338.3254252,50.38404633,258.993714,117.2349579,515.6752547,359.735857,234.8794251,851.6200627,128.8695009
374946,DRAXIN,dorsal inhibitory axon guidance protein,5.033099996,0,8.997151131,0,6.999101967,1.704711586,9.384413661,6.235736949,32.35862069,10.73912507
100506086,NA,NA,12.22324285,3.176764556,0,2.994146983,2.333033989,1.704711586,10.9484826,2.078578983,42.65454546,19.68839596
57085,AGTRAP,angiotensin II receptor associated protein,642.0797566,710.0068783,194.3384644,351.0637337,263.0495822,572.7830929,932.1850904,387.3085505,779.5485894,302.4853562
100506273,NA,NA,1.43802857,0,0,1.497073491,0,0,0,8.314315932,0,0
284498,C1orf167,chromosome 1 open reading frame 167,2.157042855,0,0,13.47366142,2.333033989,7.671202136,6.256275774,9.007175593,2.94169279,5.369562536
100506310,NA,NA,0,0,0,0,0,0,6.256275774,3.464298305,2.94169279,0
100506116,NA,NA,0,0,0,0,0,0,0,0,0,0
4524,MTHFR,methylenetetrahydrofolate reductase,2159.918913,2871.795159,1932.588063,1901.283334,1850.095953,1662.946152,2488.433689,1770.256434,2550.447649,2235.527869
1185,CLCN6,chloride voltage-gated channel 6,363.8212283,322.4416024,601.0096956,573.3791472,636.918279,534.4270822,447.3237179,625.6522739,498.6169279,868.0792766
4878,NPPA,natriuretic peptide A,5.752114281,7.94191139,25.19202317,11.97658793,14.58146243,4.261778965,0,15.24291254,11.76677116,10.73912507
4879,NPPB,natriuretic peptide B,0,0,0,1.497073491,0,0,0,8.314315932,0,0
26829,RNU5E-1,"RNA, U5E small nuclear 1",122.2324285,284.3204278,91.77094154,208.841752,123.0675429,305.9957297,164.2272391,145.5005288,383.8909091,150.347751
90231,KIAA2013,KIAA2013,2028.339298,2014.068729,3577.26729,2056.978977,3011.363621,1775.457117,2479.049276,2472.81613,1859.149843,4125.613882
5351,PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",2630.873269,2678.012521,1560.106006,1643.786693,1724.112118,2771.861039,2832.528857,1766.099276,3372.650784,1592.970219
9927,MFN2,mitofusin 2,3744.626397,4099.61466,5607.024585,4654.401484,5558.453478,4506.405077,5286.553029,5187.440282,3997.760502,6599.192356
60672,MIIP,migration and invasion inhibitory protein,463.7642139,366.9163062,484.0467309,555.4142653,347.0388058,505.4469852,788.2907475,473.2231485,725.1272727,386.6085026
943,TNFRSF8,TNF receptor superfamily member 8,128.703557,68.30043796,5.398290679,8.982440948,15.16472093,210.5318809,153.2787565,28.4072461,392.7159875,12.52897925
7133,TNFRSF1B,TNF receptor superfamily member 1B,3473.558012,2989.335447,1383.761844,1981.376766,1556.716929,7361.796984,5424.191096,2943.9607,27148.88276,2729.527622
55187,VPS13D,vacuolar protein sorting 13 homolog D,7154.911151,7190.606573,12189.34035,7159.753972,11328.04653,6298.056954,7530.991963,7153.776,6534.970533,9416.422834
677885,SNORA59A,"small nucleolar RNA, H/ACA box 59A",30.91761426,19.06058734,41.3868952,40.42098427,71.74079516,18.75182744,25.0251031,42.26443932,25.00438872,64.43475043
9249,DHRS3,dehydrogenase/reductase 3,1774.527256,2125.255488,3381.129395,1944.698465,2078.150026,1171.989215,2303.873554,1760.556399,1129.610031,3137.614375
343066,AADACL4,arylacetamide deacetylase like 4,4.314085711,0,0,0,0,0,0,0,0,0
126767,AADACL3,arylacetamide deacetylase like 3,0,0,0,0,0,0,0,0,0,0
93190,C1orf158,chromosome 1 open reading frame 158,0,0,0,0,0,0,0,0,0,0
390999,PRAMEF12,PRAME family member 12,0,0,0,0,0,0,0,0,0,0
65121,PRAMEF1,PRAME family member 1,0,0,0,0,0,0,0,0,0,0
440560,PRAMEF11,PRAME family member 11,0,0,0,0,0,0,0,0,0,0
343069,HNRNPCL1,heterogeneous nuclear ribonucleoprotein C-like 1,127.2655285,92.12617213,70.17777882,116.7717323,110.8191145,224.1695735,173.6116527,146.1933885,163.2639498,68.01445879
65122,PRAMEF2,PRAME family member 2,0,0,0,0,0,0,0,2.078578983,0,0
400735,PRAMEF4,PRAME family member 4,0,0,0,0,0,0,0,0,0,0
343071,PRAMEF10,PRAME family member 10,0,0,0,0,0,0,0,0,0,0
441871,PRAMEF7,PRAME family member 7,0,0,0,0,0,0,0,0,0,0
440561,PRAMEF6,PRAME family member 6,0,0,0,0,0,0,0,0,0,0
653606,PRAMEF22,PRAME family member 22,0,0,0,0,0,0,0,0,0,0
729368,NA,NA,0,0,0,0,0,0,0,0,0,0
441873,PRAMEF25,PRAME family member 25,0,0,0,0,0,0,0,0,0,0
440563,HNRNPCL2,heterogeneous nuclear ribonucleoprotein C-like 2,93.47185707,77.83073162,82.77379041,113.7775853,79.90641412,168.766447,89.15192978,116.400423,111.784326,35.79708357
645359,PRAMEF26,PRAME family member 26,0,0,0,0,0,0,1.564068944,0,0,0
401940,NA,NA,0,0,1.799430226,0,0,0,0,0,1.470846395,0
343068,PRAMEF5,PRAME family member 5,0,0,0,0,0,0,0,0,0,0
391002,PRAMEF8,PRAME family member 8,0,0,0,0,0,0,0,0,0,0
343070,PRAMEF9,PRAME family member 9,0,0,0,0,0,0,0,0,0,0
400736,PRAMEF13,PRAME family member 13,0,0,0,0,0,0,0,0,0,0
391003,PRAMEF18,PRAME family member 18,0,0,0,0,0,0,0,0,0,0
654348,NA,NA,0,0,0,0,0,0,0,1.385719322,0,0
391001,NA,NA,0,0,0,0,0,0,0,0,0,0
729516,NA,NA,0,0,0,0,0,0,0,0,0,0
653619,PRAMEF15,PRAME family member 15,0,0,0,0,0,0,0,0,0,0
729528,PRAMEF14,PRAME family member 14,0,0,0,0,0,0,0,0,0,0
645414,PRAMEF19,PRAME family member 19,0,0,0,0,0,0,0,0,0,0
391004,PRAMEF17,PRAME family member 17,0,1.588382278,0,0,0,0,0,0,0,0
645425,PRAMEF20,PRAME family member 20,0,0,0,0,0,0,0,0,0,0
126755,LRRC38,leucine rich repeat containing 38,0,0,0,0,0,0,0,0,0,0
10630,PDPN,podoplanin,225.0514713,73.06558479,0,71.11099084,26.24663237,987.880364,81.33158506,109.4718264,279.4608151,10.73912507
7799,PRDM2,PR/SET domain 2,1984.479427,1710.687713,2175.511143,2113.86777,1812.184151,2898.009696,1615.683219,2413.230199,2690.178056,2060.12216
23254,KAZN,"kazrin, periplakin interacting protein",219.299357,571.8176201,221.3299178,221.5668767,159.8128282,376.7412605,555.244475,446.2016217,273.5774295,325.7534605
200197,TMEM51-AS1,TMEM51 antisense RNA 1,120.0753856,165.1917569,197.9373249,113.7775853,191.3087871,17.04711586,73.51124035,54.04305356,67.65893417,144.9781885
55092,TMEM51,transmembrane protein 51,676.5924423,968.9131896,768.3567066,746.2911354,761.7355974,440.6679449,783.5985407,632.5808705,692.7686521,889.5575268
114827,FHAD1,forkhead associated phosphopeptide binding domain 1,93.47185707,69.88882023,26.99145339,23.95317586,48.41045527,11.08062531,39.10172359,15.9357722,108.8426332,32.21737521
79180,EFHD2,EF-hand domain family member D2,5606.873396,6313.819555,6290.808071,5342.306754,6339.436606,4428.8407,7643.604927,5382.826706,8155.84326,8392.626243
11330,CTRC,chymotrypsin C,2.876057141,0,0,2.994146983,0,8.523557929,3.128137887,6.92859661,10.29592477,7.159416714
63036,CELA2A,chymotrypsin like elastase family member 2A,0.719014285,0,0,0,1.166516994,0,0,4.850017627,8.82507837,1.789854179
51032,CELA2B,chymotrypsin like elastase family member 2B,5.752114281,0,21.59316271,9.730977693,1.749775492,5.114134758,4.692206831,8.314315932,13.23761756,16.10868761
842,CASP9,caspase 9,420.6233568,592.4665897,716.17323,499.2740094,471.2728658,617.9579499,511.4505445,604.1736244,761.8984326,662.2460461
23341,DNAJC16,DnaJ heat shock protein family (Hsp40) member C16,1480.450413,1547.084339,2531.798328,1481.35422,2076.983509,1257.224795,1454.584118,1448.076692,1362.003762,1666.35424
100507192,NA,NA,74.77748566,49.23985062,48.58461611,65.12269687,92.73810106,69.89317502,107.9207571,87.99317695,60.3047022,55.48547954
79814,AGMAT,agmatinase,931.8425135,557.5221796,419.2672427,581.6130514,1007.870683,530.1653032,949.3898487,805.7957858,420.662069,646.1373585
645317,CHCHD2P6,coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 6,1277.688385,1528.023751,1212.815972,1365.331024,1411.485563,1219.72114,1759.577561,1792.427943,1639.99373,1351.339905
84301,DDI2,DNA damage inducible 1 homolog 2,542.8557853,478.1030657,525.4336261,529.9640159,575.0928783,606.0249688,536.4756476,576.459238,532.446395,422.4055861
6248,RSC1A1,regulator of solute carriers 1,276.8204998,189.0174911,293.3071269,208.0932153,306.7939695,264.2302958,204.8930316,200.9293017,232.3937304,189.7245429
23207,PLEKHM2,pleckstrin homology and RUN domain containing M2,1722.039213,1607.442865,1063.463264,1782.265991,1453.480175,2458.194107,2211.593486,1826.378066,2710.769906,1809.542575
284723,SLC25A34,solute carrier family 25 member 34,99.22397135,93.7145544,1218.214263,559.9054857,846.3080795,132.1151479,308.1215819,577.1520976,86.77993731,819.7532138
388595,TMEM82,transmembrane protein 82,45.29789996,198.5477848,244.7225108,125.0056365,177.3105832,66.48375185,334.7107539,126.1004583,83.83824452,459.9925239
54751,FBLIM1,filamin binding LIM protein 1,2906.255741,5311.550338,7876.1061,4229.232613,7063.260401,4431.397767,5184.888548,6300.865757,2447.488401,8859.778184
440567,UQCRHL,ubiquinol-cytochrome c reductase hinge protein like,2538.120427,2654.186787,2580.382944,2652.06569,3358.985685,2450.522905,2676.121962,2783.217258,2251.865831,2836.918873
729614,FLJ37453,uncharacterized LOC729614,204.200057,206.4896961,345.4906034,581.6130514,310.2935205,343.4993846,181.4319975,539.7376759,272.1065831,583.4924622
23013,SPEN,spen family transcriptional repressor,4913.02461,4647.606546,6217.031432,5592.318027,6113.132309,5544.574433,5261.527926,6823.974801,5834.847649,6105.192603
7709,ZBTB17,zinc finger and BTB domain containing 17,647.1128566,581.3479138,685.5829162,861.5657942,629.3359185,869.4029088,746.0608861,766.3027851,835.4407524,1011.267611
149563,SRARP,steroid receptor associated and regulated protein,0,0,0,0,0,0,0,0,0,0
27129,HSPB7,heat shock protein family B (small) member 7,46.73592853,1.588382278,17.99430226,18.71341864,19.24753041,19.60418324,7.820344718,27.71438644,8.82507837,19.68839596
1187,CLCNKA,chloride voltage-gated channel Ka,0,0,3.598860452,14.97073491,12.83168694,0.852355793,0,7.621456271,1.470846395,21.47825014
1188,CLCNKB,chloride voltage-gated channel Kb,0,0,8.997151131,34.4326903,48.41045527,0,0,9.700035254,0,57.27533372
348487,FAM131C,family with sequence similarity 131 member C,0,0,0,0,2.333033989,0,7.820344718,2.078578983,0,0
1969,EPHA2,EPH receptor A2,3893.462354,12128.88708,5621.420027,10100.00631,4272.368492,3994.139246,4969.047034,17480.15639,4397.830721,5586.134891
100506484,NA,NA,112.8852428,120.7170531,304.1037082,255.999567,185.4762021,98.87327198,81.33158506,340.1940936,57.36300941,497.5794617
128272,ARHGEF19,Rho guanine nucleotide exchange factor 19,135.1746856,142.954405,88.17208108,190.1283334,121.3177674,157.6858217,250.251031,193.3078454,180.9141066,184.3549804
79363,CPLANE2,ciliogenesis and planar polarity effector 2,115.7612999,69.88882023,100.7680927,116.0231956,181.3933926,109.9538973,111.048895,148.2719675,111.784326,162.8767303
54455,FBXO42,F-box protein 42,749.9318994,586.1130606,856.5287877,763.5074806,702.2432307,849.7987256,661.6011631,639.5094671,844.2658307,762.4778801
26099,SZRD1,SUZ RNA binding domain containing 1,3701.48554,4321.988179,3784.201766,3562.286373,4097.974201,4024.824054,4840.79338,4193.879528,5281.809405,3980.635693
374955,SPATA21,spermatogenesis associated 21,0.719014285,0,12.59601158,11.22805118,9.915394453,2.557067379,23.46103415,4.850017627,5.88338558,5.369562536
55707,NECAP2,NECAP endocytosis associated 2,1872.313199,2326.980037,1749.04618,1442.430309,1546.218276,2001.331402,2194.388728,1514.591219,2691.648903,1823.861408
114819,CROCCP3,"ciliary rootlet coiled-coil, rootletin pseudogene 3",58.2401571,65.1236734,61.18062769,166.9236943,55.40955724,75.00730978,76.63937823,137.8790725,75.01316615,64.43475043
26871,RNU1-1,"RNA, U1 small nuclear 1",5130.166925,5106.649024,3278.561872,7593.905285,11052.16526,4884.851049,2610.431067,7396.276881,4547.857053,13871.36988
100506533,NA,NA,0,0,0,1.497073491,1.749775492,0,0,0.692859661,0,3.579708357
100133301,NA,NA,0,0,0,0,0,0,0,0,0,0
55672,NBPF1,NBPF member 1,905.9579993,706.8301137,6927.806371,3047.293092,5322.233787,866.8458414,1323.202326,2947.424998,825.1448276,6380.830147
84809,CROCCP2,"ciliary rootlet coiled-coil, rootletin pseudogene 2",360.2261569,324.0299847,509.238754,541.9406039,545.3466949,259.9685168,430.1189595,485.0017627,314.7611285,932.514027
11209,MST1P2,macrophage stimulating 1 pseudogene 2,25.88451427,19.06058734,430.0638241,843.6009124,746.5708764,39.20836648,75.07530929,54.73591322,17.65015674,1573.281823
26869,RNU1-3,"RNA, U1 small nuclear 3",4850.470368,4901.74771,3204.785233,7112.596157,10695.79432,4527.713972,2435.255345,7112.89728,4193.383072,13139.31953
729574,NA,NA,0,0,3.598860452,1.497073491,0,0,0,2.771438644,0,0
284729,ESPNP,espin pseudogene,0,4.765146834,8.997151131,18.71341864,1.749775492,0.852355793,3.128137887,1.385719322,2.94169279,5.369562536
729587,NA,NA,0,0,0,0,0,0,0,1.385719322,0,0
6060,RNU1-4,"RNA, U1 small nuclear 4",4847.59431,4796.91448,3285.759593,7161.999582,10822.36142,4614.654263,2630.763963,7243.154896,4153.67022,13246.71078
11223,MST1L,macrophage stimulating 1 like,21.57042855,22.23735189,687.3823464,1116.068288,1196.846436,41.76543385,82.89565401,142.0362305,23.53354232,3445.469294
100506687,NA,NA,89.87678564,157.2498455,190.739604,261.987861,92.73810106,38.35601068,73.51124035,93.53605424,60.3047022,144.9781885
26870,RNU1-2,"RNA, U1 small nuclear 2",4739.023153,4563.422285,3255.169279,7388.806216,10808.94647,4452.706662,2394.589553,6841.989152,4111.015674,13133.94996
9696,CROCC,"ciliary rootlet coiled-coil, rootletin",326.4324855,227.1386658,235.7253596,586.1042718,283.4636296,399.7548669,315.9419266,550.8234305,335.3529781,325.7534605
4237,MFAP2,microfibril associated protein 2,41.70282854,0,0,71.11099084,32.07921735,77.56437716,20.33289627,88.68603661,22.06269593,3.579708357
23400,ATP13A2,ATPase cation transporting 13A2,2590.608469,3418.198662,2996.051327,3187.269463,3377.066699,2037.130345,4906.484276,2785.295837,3746.245768,4057.599423
6390,SDHB,succinate dehydrogenase complex iron sulfur subunit B,1862.246999,2673.247374,4169.279834,2582.451773,3199.172857,2359.320835,2737.120651,2761.045749,2045.947335,3010.534728
11240,PADI2,peptidyl arginine deiminase 2,1563.137056,652.8251163,56937.57122,21238.23308,30742.38887,3284.979226,5286.553029,19001.6762,1222.273354,41642.74732
400743,LOC400743,uncharacterized LOC400743,0,0,0,0,0,0,0,0,0,0
29943,PADI1,peptidyl arginine deiminase 1,8.628171422,12.70705822,113.3641043,50.15196196,57.74259122,4.261778965,14.07662049,139.9576515,13.23761756,68.01445879
51702,PADI3,peptidyl arginine deiminase 3,15.09929999,4.765146834,0,5.23975722,3.499550983,1.704711586,6.256275774,2.771438644,10.29592477,8.949270893
23569,PADI4,peptidyl arginine deiminase 4,7.909157137,12.70705822,0,8.233904202,1.749775492,23.8659622,68.81903352,0.692859661,119.138558,23.26810432
353238,PADI6,peptidyl arginine deiminase 6,0,0,0,0,0,0,0,0.692859661,1.470846395,0
